Model Load Complete
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.475229 0.681991 0
0.745361 0.246379 0
0.459376 0.675713 0
0.733585 0.233448 0
0.730868 0.226874 0
0.729271 0.220214 0
0.524945 0.726264 0
0.527448 0.732692 0
0.530083 0.739194 0
0.532177 0.745294 0
0.534264 0.751301 0
0.536442 0.757439 0
0.538423 0.763416 0
0.540161 0.769064 0
0.542092 0.774956 0
0.544082 0.78091 0
0.546231 0.786997 0
0.548521 0.79323 0
0.550976 0.79968 0
0.553777 0.806478 0
0.556123 0.812896 0
0.759223 0.961643 0
0.719369 0.103958 0
0.729658 0.0946148 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.610721 0.919432 0
0.616393 0.91855 0
0.940319 0.160517 0
0.945492 0.161043 0
0.951005 0.161564 0
0.633021 0.917118 0
0.950092 0.349931 0
0.945008 0.349878 0
0.939584 0.349906 0
0.650966 0.915113 0
0.656211 0.914357 0
0.867144 0.697623 0
0.476621 0.959475 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.465519 0.68625 0
0.459155 0.683519 0
0.453087 0.680862 0
0.524202 0.705009 0
0.526075 0.71086 0
0.528235 0.716886 0
0.530544 0.72314 0
0.533024 0.729463 0
0.535724 0.736087 0
0.537954 0.742296 0
0.539966 0.748228 0
0.542053 0.754269 0
0.544256 0.760461 0
0.546158 0.766322 0
0.547962 0.772061 0
0.549936 0.777917 0
0.552049 0.783993 0
0.554321 0.790237 0
0.556875 0.796734 0
0.559396 0.803272 0
0.708667 0.119485 0
0.708357 0.112561 0
0.710263 0.105182 0
0.717315 0.0966154 0
0.731342 0.08636 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.603648 0.913886 0
0.610903 0.9126 0
0.935231 0.153532 0
0.940506 0.154066 0
0.945916 0.154587 0
0.951185 0.155169 0
0.956831 0.155608 0
0.636798 0.910159 0
0.945683 0.356127 0
0.94015 0.356169 0
0.651142 0.908484 0
0.65639 0.907692 0
0.864823 0.703305 0
0.85927 0.699583 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.468734 0.695208 0
0.460054 0.69174 0
0.45367 0.688941 0
0.528307 0.696272 0
0.529954 0.701985 0
0.531834 0.707841 0
0.533969 0.713956 0
0.536314 0.720154 0
0.538704 0.72651 0
0.541489 0.733059 0
0.324769 0.805201 0
0.545513 0.745068 0
0.547582 0.751053 0
0.714861 0.173299 0
0.713141 0.16669 0
0.553902 0.769188 0
0.555905 0.775138 0
0.557966 0.781209 0
0.560125 0.787282 0
0.705149 0.133472 0
0.703288 0.126889 0
0.701715 0.12022 0
0.701156 0.113423 0
0.701959 0.106251 0
0.705259 0.0985721 0
0.711582 0.0900904 0
0.726674 0.0794328 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.603995 0.907001 0
0.609892 0.906156 0
0.935211 0.147107 0
0.94072 0.147587 0
0.946272 0.148141 0
0.951449 0.148711 0
0.956857 0.149241 0
0.635454 0.903961 0
0.94611 0.362469 0
0.644605 0.902907 0
0.650776 0.901965 0
0.866042 0.711904 0
0.861935 0.708737 0
0.856498 0.705126 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.462937 0.700549 0
0.455983 0.697542 0
0.449706 0.694773 0
0.53412 0.693391 0
0.5359 0.6992 0
0.537785 0.705126 0
0.539824 0.711089 0
0.542194 0.717276 0
0.544629 0.723627 0
0.54724 0.730099 0
0.324697 0.797668 0
0.550909 0.741742 0
0.710448 0.1803 0
0.70837 0.173708 0
0.706549 0.167117 0
0.704546 0.160585 0
0.702623 0.154007 0
0.70077 0.14746 0
0.698768 0.140941 0
0.696476 0.134476 0
0.694392 0.127949 0
0.692875 0.121379 0
0.692156 0.11463 0
0.692281 0.107656 0
0.693222 0.100521 0
0.694972 0.0931535 0
0.697831 0.0854853 0
0.708715 0.0757957 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.595202 0.901855 0
0.60286 0.900531 0
0.930247 0.13995 0
0.935425 0.140569 0
0.940776 0.141213 0
0.946297 0.141677 0
0.951653 0.142257 0
0.95681 0.142845 0
0.634296 0.897622 0
0.639445 0.89697 0
0.644145 0.896475 0
0.650215 0.895547 0
0.86284 0.717257 0
0.858753 0.714071 0
0.853015 0.710345 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.458701 0.706395 0
0.537046 0.679093 0
0.446794 0.70093 0
0.540002 0.690521 0
0.541855 0.696384 0
0.54383 0.702384 0
0.545871 0.708364 0
0.548059 0.714489 0
0.55046 0.720755 0
0.552754 0.726902 0
0.710197 0.193564 0
0.7062 0.187207 0
0.703066 0.180826 0
0.700217 0.174369 0
0.697376 0.168022 0
0.694445 0.161651 0
0.692121 0.155206 0
0.689739 0.148798 0
0.687477 0.142311 0
0.685427 0.135933 0
0.683819 0.12937 0
0.682425 0.122802 0
0.681617 0.116151 0
0.681265 0.109379 0
0.681239 0.102462 0
0.681828 0.0954423 0
0.68274 0.0883103 0
0.684351 0.0809696 0
0.685882 0.0735304 0
0.687565 0.0661233 0
0.690084 0.058339 0
0 0 0
0 0 0
0 0 0
0 0 0
0.594819 0.895129 0
0.601432 0.894129 0
0.930489 0.133399 0
0.935675 0.134101 0
0.940845 0.134743 0
0.9462 0.135275 0
0.951578 0.135878 0
0.95671 0.136477 0
0.633489 0.891123 0
0.638584 0.890592 0
0.643863 0.889913 0
0.64929 0.889223 0
0.859472 0.72257 0
0.855012 0.719258 0
0.848977 0.715435 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.455764 0.712583 0
0.542939 0.676211 0
0.544636 0.682076 0
0.546048 0.687767 0
0.547824 0.69364 0
0.549724 0.699584 0
0.551795 0.705566 0
0.553984 0.711698 0
0.556185 0.717769 0
0.70693 0.200337 0
0.702029 0.194149 0
0.697904 0.187846 0
0.694113 0.181558 0
0.690535 0.175285 0
0.686778 0.169062 0
0.683252 0.162843 0
0.680183 0.156543 0
0.677806 0.150268 0
0.675646 0.143885 0
0.673711 0.137479 0
0.672181 0.131025 0
0.670774 0.124518 0
0.669724 0.117956 0
0.669138 0.111297 0
0.669028 0.104537 0
0.669314 0.0975785 0
0.669922 0.0906187 0
0.670665 0.0835143 0
0.671141 0.076507 0
0.671693 0.0694597 0
0.672392 0.0623052 0
0.672771 0.0551843 0
0.673392 0.0479979 0
0.675289 0.040422 0
0.583308 0.890489 0
0.593619 0.888624 0
0.599832 0.887791 0
0.930706 0.126874 0
0.935767 0.127591 0
0.940811 0.128247 0
0.946033 0.128895 0
0.951305 0.129561 0
0.956392 0.130176 0
0.632938 0.884681 0
0.637968 0.884068 0
0.643197 0.883528 0
0.648233 0.882906 0
0.855835 0.727817 0
0.850984 0.724359 0
0.844498 0.720389 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.453712 0.719138 0
0.548919 0.673326 0
0.550605 0.679198 0
0.552395 0.685116 0
0.554146 0.691004 0
0.555931 0.6969 0
0.557789 0.702772 0
0.707942 0.213487 0
0.702889 0.207237 0
0.697781 0.200954 0
0.692748 0.194788 0
0.687823 0.188652 0
0.683291 0.182536 0
0.679098 0.176434 0
0.675093 0.170294 0
0.671428 0.164116 0
0.668341 0.157954 0
0.665902 0.151727 0
0.663709 0.145394 0
0.661824 0.139053 0
0.660247 0.132678 0
0.659091 0.126177 0
0.658354 0.119623 0
0.657991 0.112994 0
0.658018 0.106257 0
0.658605 0.0993486 0
0.659289 0.0924327 0
0.659955 0.0854422 0
0.660531 0.0784605 0
0.661091 0.0714028 0
0.661846 0.0643117 0
0.662514 0.0571948 0
0.663003 0.0501139 0
0.664119 0.0427952 0
0.58558 0.88304 0
0.591796 0.882237 0
0.598055 0.881444 0
0.930933 0.120269 0
0.608607 0.880327 0
0.613676 0.879837 0
0.94587 0.1225 0
0.950962 0.123156 0
0.956125 0.123852 0
0.632374 0.878108 0
0.637323 0.877642 0
0.642374 0.877104 0
0.856323 0.736273 0
0.852141 0.733039 0
0.846827 0.729422 0
0.83998 0.725377 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.452871 0.726059 0
0.442758 0.72187 0
0.556433 0.676337 0
0.558116 0.682216 0
0.559751 0.687986 0
0.708908 0.226631 0
0.70449 0.220234 0
0.698778 0.213974 0
0.693058 0.207854 0
0.687606 0.201697 0
0.682041 0.195638 0
0.67653 0.189602 0
0.67178 0.183618 0
0.66732 0.17758 0
0.663396 0.171528 0
0.659907 0.165452 0
0.656995 0.159282 0
0.654539 0.153098 0
0.652417 0.146823 0
0.650692 0.140587 0
0.649345 0.134194 0
0.648442 0.127752 0
0.647995 0.12119 0
0.647992 0.114517 0
0.648392 0.107744 0
0.649169 0.100871 0
0.650207 0.0938871 0
0.651473 0.0867946 0
0.65253 0.0797008 0
0.653643 0.0725639 0
0.654255 0.0655719 0
0.654892 0.0584532 0
0.655584 0.0514037 0
0.656623 0.0441042 0
0.657963 0.0367504 0
0.590471 0.87572 0
0.595924 0.875186 0
0.60155 0.874567 0
0.607056 0.873943 0
0.61239 0.873442 0
0.617449 0.872883 0
0.148176 0.98183 0
0.955922 0.117487 0
0.631702 0.87167 0
0.63661 0.87118 0
0.856856 0.744838 0
0.852955 0.741657 0
0.848487 0.738294 0
0.842824 0.734622 0
0.835477 0.730447 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.45391 0.733725 0
0.440283 0.728208 0
0.433803 0.725142 0
0.428689 0.722621 0
0.500077 0.93622 0
0.701329 0.226942 0
0.69526 0.220755 0
0.68893 0.214586 0
0.682881 0.208526 0
0.676703 0.202546 0
0.670845 0.196564 0
0.665656 0.190623 0
0.660802 0.18464 0
0.656569 0.178612 0
0.652811 0.172623 0
0.649621 0.166541 0
0.64671 0.160448 0
0.644422 0.154325 0
0.642577 0.148077 0
0.641014 0.141766 0
0.639917 0.135419 0
0.639156 0.128988 0
0.63878 0.122493 0
0.638866 0.115874 0
0.6394 0.109088 0
0.640279 0.102228 0
0.64173 0.0951531 0
0.643667 0.0879618 0
0.645965 0.0806621 0
0.831556 0.22754 0
0.835148 0.233707 0
0.838376 0.239749 0
0.841852 0.245885 0
0.845431 0.252096 0
0.849254 0.258544 0
0.853132 0.265041 0
0.855909 0.270674 0
0.599418 0.868296 0
0.60517 0.867693 0
0.610747 0.867052 0
0.616082 0.866533 0
0.950882 0.110363 0
0.626002 0.86563 0
0.630984 0.865209 0
0.63591 0.86471 0
0.853675 0.750308 0
0.849566 0.747041 0
0.84493 0.743637 0
0.839059 0.73991 0
0.831298 0.735575 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.459925 0.743247 0
0.437885 0.734574 0
0.42992 0.730959 0
0.423134 0.72782 0
0.415988 0.724497 0
0.408529 0.721117 0
0.685606 0.22122 0
0.678686 0.215254 0
0.672066 0.209311 0
0.66599 0.203319 0
0.660405 0.197372 0
0.655321 0.191471 0
0.650806 0.185472 0
0.646766 0.179562 0
0.64319 0.17357 0
0.640286 0.16751 0
0.637956 0.161357 0
0.635859 0.155214 0
0.634152 0.148997 0
0.632817 0.142711 0
0.631828 0.136432 0
0.631186 0.130029 0
0.630832 0.123542 0
0.631157 0.116882 0
0.631835 0.11015 0
0.632392 0.103357 0
0.633757 0.0963941 0
0.636013 0.0891707 0
0.638828 0.0817164 0
0.641937 0.074128 0
0.840134 0.229997 0
0.843477 0.235978 0
0.846639 0.2419 0
0.85 0.247942 0
0.85369 0.25423 0
0.857707 0.26089 0
0.861573 0.267331 0
0.863795 0.272529 0
0.602848 0.861455 0
0.608802 0.86084 0
0.614376 0.860216 0
0.619808 0.859712 0
0.625039 0.85922 0
0.63019 0.858681 0
0.635388 0.858241 0
0.850595 0.755785 0
0.846516 0.752455 0
0.841691 0.74906 0
0.835924 0.745348 0
0.827835 0.741023 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.435067 0.740831 0
0.424924 0.736386 0
0.41579 0.732327 0
0.406986 0.728376 0
0.68287 0.227813 0
0.675413 0.221816 0
0.66828 0.215862 0
0.66184 0.209997 0
0.655991 0.204035 0
0.650738 0.198134 0
0.64607 0.19217 0
0.641881 0.186293 0
0.637976 0.180298 0
0.635072 0.174295 0
0.632736 0.168173 0
0.630862 0.162037 0
0.628806 0.15589 0
0.627079 0.149719 0
0.625807 0.143474 0
0.624953 0.137166 0
0.624481 0.13076 0
0.624271 0.124234 0
0.624391 0.117702 0
0.625016 0.110983 0
0.625838 0.104211 0
0.627246 0.0972469 0
0.831122 0.205612 0
0.835244 0.212055 0
0.635265 0.0750988 0
0.844217 0.225602 0
0.848805 0.232503 0
0.851865 0.238322 0
0.854971 0.244191 0
0.8584 0.250229 0
0.862373 0.256788 0
0.866588 0.263584 0
0.870027 0.269731 0
0.600068 0.855275 0
0.606527 0.854568 0
0.612568 0.853947 0
0.618312 0.853314 0
0.624056 0.85275 0
0.629685 0.852191 0
0.635017 0.851673 0
0.847653 0.761253 0
0.843598 0.757997 0
0.838785 0.75451 0
0.833228 0.750902 0
0.825947 0.746806 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.429039 0.745885 0
0.41696 0.740689 0
0.406742 0.736113 0
0.397125 0.731858 0
0.388825 0.728082 0
0.380909 0.724393 0
0.658638 0.216458 0
0.652532 0.210594 0
0.647006 0.20465 0
0.642189 0.198749 0
0.638184 0.192791 0
0.634288 0.186852 0
0.630862 0.18089 0
0.628532 0.174836 0
0.626688 0.168683 0
0.624724 0.162505 0
0.622874 0.156426 0
0.806145 0.149928 0
0.808933 0.155354 0
0.811885 0.160812 0
0.814867 0.166421 0
0.817931 0.171949 0
0.821152 0.177727 0
0.824553 0.183499 0
0.827966 0.189456 0
0.831659 0.195437 0
0.835451 0.201654 0
0.839547 0.208004 0
0.843933 0.214617 0
0.848623 0.221555 0
0.853729 0.228784 0
0.857685 0.235218 0
0.860256 0.240588 0
0.863431 0.246513 0
0.867322 0.252943 0
0.871625 0.259774 0
0.875841 0.26646 0
0.596983 0.849208 0
0.604012 0.848372 0
0.610465 0.847674 0
0.616805 0.84697 0
0.623124 0.846277 0
0.629196 0.845609 0
0.634879 0.845058 0
0.639892 0.844666 0
0.840958 0.763568 0
0.836433 0.760122 0
0.830999 0.756566 0
0.824528 0.752737 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.442517 0.759136 0
0.420055 0.749772 0
0.407191 0.744136 0
0.39664 0.739425 0
0.387819 0.735382 0
0.379513 0.731561 0
0.371842 0.727951 0
0.650014 0.216993 0
0.644133 0.21107 0
0.639089 0.205139 0
0.634781 0.199246 0
0.631441 0.193198 0
0.628065 0.187252 0
0.624934 0.181326 0
0.800136 0.124961 0
0.802678 0.130256 0
0.805311 0.135552 0
0.807986 0.140884 0
0.810722 0.146302 0
0.813625 0.151793 0
0.816581 0.157256 0
0.819699 0.162861 0
0.822832 0.168513 0
0.826101 0.17424 0
0.829462 0.18001 0
0.832988 0.185936 0
0.836643 0.191949 0
0.840469 0.198106 0
0.844548 0.204457 0
0.848926 0.210999 0
0.853616 0.217863 0
0.858835 0.225152 0
0.863266 0.231913 0
0.865686 0.237202 0
0.868617 0.242876 0
0.872504 0.249327 0
0.876851 0.256081 0
0.881312 0.263019 0
0.884595 0.269054 0
0.60118 0.842189 0
0.6083 0.84136 0
0.6153 0.840542 0
0.622247 0.839767 0
0.628803 0.839057 0
0.634892 0.838427 0
0.640187 0.837934 0
0.838502 0.769116 0
0.834171 0.765762 0
0.829082 0.762262 0
0.823059 0.758547 0
0.161942 0.920494 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
